Šifra kupca;Ime kupca;Št.raèuna;Datum;Predraèun;Št. predraèuna;Predraèun velja do;V tranzitu;Poslati na ime;Poslati na naslov-1vrst.;Poslati na naslov-2vrst.;V mesto;V državo;Na poštno štev.;Poslati v državo;Naroèilo kupca;Dostava;Datum pošilj.;Zapade;Znesek popusta;Datum popusta;Prikazani pogoji;Št.dobavnice;Šifra prodajalca;Konto terjatev;Znesek terjatev;OE/Skladišèe;Opomba raèuna;Opombe natisne za artiklom;Promet - zaèetno stanje;Datum plaèila;Število elementov;Dodeli naroè. prodaje;Št. naroèila;Distribucija naroèila;Kolièina;Artikel;Opis;Konto GK;Cena;Vrsta davka;Znesek;Konto zaloge;Konto stroškov prodaje;Znesek stroš. prodaje;Posel;Davène stopnje;Obdobje prometa;Štev. prometa;Šifra davka;Tip vrstice;Rabat;Datum knjiženja;Knjiženje - oseba;Datum prejema raèuna;Tip oprostitve;Vrsta raèuna;Št.obrazca za vraèilo davka;Lokacija;Valuta;Teèaj;Banka;Datum teèaja;Tiskanje v valuti?;Cena enote - tekst;Vneseni znesek;Poslovni raèun;Model in sklic za plaèilo;Datum obraèunanega DDV;Št. izdaje 1;Št. izdaje 2;Št. izdaje 3;Št. izdaje 4;Št. izdaje 5;Št. izdaje 6;Št. izdaje 7;Št. izdaje 8;Št. izdaje 9;Št. izdaje 10;Št. izdaje 11;Št. izdaje 12;Št. izdaje 13;Št. izdaje 14;Št. izdaje 15;Št. izdaje 16;Št. izdaje 17;Št. izdaje 18;Št. izdaje 19;Št. izdaje 20;Št. izdaje 21;Št. izdaje 22;Št. izdaje 23;Št. izdaje 24;Št. izdaje 25;Št. izdaje 26;Št. izdaje 27;Št. izdaje 28;Št. izdaje 29;Št. izdaje 30;Št. izdaje 31;Št. izdaje 32;Št. izdaje 33;Št. izdaje 34;Št. izdaje 35;Št. izdaje 36;Št. izdaje 37;Št. izdaje 38;Št. izdaje 39;Št. izdaje 40;Št. izdaje 41;Št. izdaje 42;Št. izdaje 43;Št. izdaje 44;Št. izdaje 45;Št. izdaje 46;Št. izdaje 47;Št. izdaje 48;Št. izdaje 49;Št. izdaje 50;Predplaèilo
STUDIO K;GRAFIÈNI STUDIO K, D.O.O.;17/0259;03.04.17;Ne;;;Ne;GRAFIÈNI STUDIO K, D.O.O.;Šmartinska cesta 52;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;202,76000;SPLOŠNO;;Ne;Ne;;7;Ne;;0;550,00000;10;Plastifikacija MAT B3, 1/0, OVITEK BLANCO;760000;0,05600;0;-30,80000;500000;500000;0,00000;;;32;4;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0560000001000000030000000;0,00000;03106-1000813505;00 259;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
STUDIO K;GRAFIÈNI STUDIO K, D.O.O.;17/0259;03.04.17;Ne;;;Ne;GRAFIÈNI STUDIO K, D.O.O.;Šmartinska cesta 52;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;202,76000;SPLOŠNO;;Ne;Ne;;7;Ne;;0;170,00000;20;UV LAK DAN KAKOVOSTI BV VABILO;760000;0,08000;0;-13,60000;500000;500000;0,00000;;;32;4;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0800000000999999960000000;0,00000;03106-1000813505;00 259;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
STUDIO K;GRAFIÈNI STUDIO K, D.O.O.;17/0259;03.04.17;Ne;;;Ne;GRAFIÈNI STUDIO K, D.O.O.;Šmartinska cesta 52;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;202,76000;SPLOŠNO;;Ne;Ne;;7;Ne;;0;1,00000;20;UV LAK PRIPRAVA;760000;40,00000;0;-40,00000;500000;500000;0,00000;;;32;4;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;40,0000000001000020000000000;0,00000;03106-1000813505;00 259;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
STUDIO K;GRAFIÈNI STUDIO K, D.O.O.;17/0259;03.04.17;Ne;;;Ne;GRAFIÈNI STUDIO K, D.O.O.;Šmartinska cesta 52;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;202,76000;SPLOŠNO;;Ne;Ne;;7;Ne;;0;1,00000;20;FILM;760000;10,00000;0;-10,00000;500000;500000;0,00000;;;32;4;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;10,0000000001000000000000000;0,00000;03106-1000813505;00 259;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFOS;TISKARNA GRAFOS, d.o.o.;17/0260;03.04.17;Ne;;;Ne;TISKARNA GRAFOS, d.o.o.;Draveljska 21;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;718,85000;SPLOŠNO;;Ne;Ne;;7;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-129,63000;;;0,00000;;D22;32;5;;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;;0,00000;03106-1000813505;00 260;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFOS;TISKARNA GRAFOS, d.o.o.;17/0260;03.04.17;Ne;;;Ne;TISKARNA GRAFOS, d.o.o.;Draveljska 21;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;718,85000;SPLOŠNO;;Ne;Ne;;7;Ne;;0;380,00000;2;Plastifikacija SIJAJ B2, 1/0, VREÈKE REVLON;760000;0,05600;0;-21,28000;500000;500000;0,00000;;;32;5;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0560000001000000030000000;0,00000;03106-1000813505;00 260;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFOS;TISKARNA GRAFOS, d.o.o.;17/0260;03.04.17;Ne;;;Ne;TISKARNA GRAFOS, d.o.o.;Draveljska 21;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;718,85000;SPLOŠNO;;Ne;Ne;;7;Ne;;0;550,00000;2;Plastifikacija SIJAJ B2, 1/1, MAPA REVLON;760000;0,11200;0;-61,60000;500000;500000;0,00000;;;32;5;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,1120000001000000000000000;0,00000;03106-1000813505;00 260;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFOS;TISKARNA GRAFOS, d.o.o.;17/0260;03.04.17;Ne;;;Ne;TISKARNA GRAFOS, d.o.o.;Draveljska 21;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;718,85000;SPLOŠNO;;Ne;Ne;;7;Ne;;0;550,00000;2;Plastifikacija SIJAJ B2, 1/1, MAPA ORBICO;760000;0,11200;0;-61,60000;500000;500000;0,00000;;;32;5;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,1120000001000000000000000;0,00000;03106-1000813505;00 260;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFOS;TISKARNA GRAFOS, d.o.o.;17/0260;03.04.17;Ne;;;Ne;TISKARNA GRAFOS, d.o.o.;Draveljska 21;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;718,85000;SPLOŠNO;;Ne;Ne;;7;Ne;;0;4370,00000;15;Plastifikacija A3 ANTI SCRACH, KUVERTA AUDI;760000;0,10000;0;-437,00000;500000;500000;0,00000;;;32;5;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,1000000001000000000000000;0,00000;03106-1000813505;00 260;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFOS;TISKARNA GRAFOS, d.o.o.;17/0260;03.04.17;Ne;;;Ne;TISKARNA GRAFOS, d.o.o.;Draveljska 21;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;718,85000;SPLOŠNO;;Ne;Ne;;7;Ne;;0;400,00000;20;ZLATOTISK VIZITKE MAGNET DESIGN-GRATIS;760000;0,00000;0;-0,00000;500000;500000;0,00000;;;32;5;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0000000001000000000000001;0,00000;03106-1000813505;00 260;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFOS;TISKARNA GRAFOS, d.o.o.;17/0260;03.04.17;Ne;;;Ne;TISKARNA GRAFOS, d.o.o.;Draveljska 21;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;718,85000;SPLOŠNO;;Ne;Ne;;7;Ne;;0;90,00000;11;Plastifikacija MAT B4, 1/1, VIZITKE ACINEL;760000;0,08600;0;-7,74000;500000;500000;0,00000;;;32;5;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0860000000999999880000000;0,00000;03106-1000813505;00 260;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
FOTOLITO DOLENC DOO;FOTOLITO DOLENC D.O.O.;17/0261;03.04.17;Ne;;;Ne;FOTOLITO DOLENC D.O.O.;ZAVETIŠKA ULICA 1;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;88,50000;SPLOŠNO;;Ne;Ne;;3;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-15,96000;;;0,00000;;D22;32;6;;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;;0,00000;03106-1000813505;00 261;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
FOTOLITO DOLENC DOO;FOTOLITO DOLENC D.O.O.;17/0261;03.04.17;Ne;;;Ne;FOTOLITO DOLENC D.O.O.;ZAVETIŠKA ULICA 1;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;88,50000;SPLOŠNO;;Ne;Ne;;3;Ne;;0;145,00000;14;Plastificiranje MAT A3, 1/0, KARTICA TKANINA D.O.O.;760000;0,05200;0;-7,54000;500000;500000;0,00000;;;32;6;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0520000000999999990000000;0,00000;03106-1000813505;00 261;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
FOTOLITO DOLENC DOO;FOTOLITO DOLENC D.O.O.;17/0261;03.04.17;Ne;;;Ne;FOTOLITO DOLENC D.O.O.;ZAVETIŠKA ULICA 1;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;88,50000;SPLOŠNO;;Ne;Ne;;3;Ne;;0;343,00000;20;ZLATOTISK;760000;0,18950;0;-65,00000;500000;500000;0,00000;;;32;6;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,1895043732778425900000000;0,00000;03106-1000813505;00 261;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
R-TISK;BOŠTJAN RIHAR s.p.;17/0262;03.04.17;Ne;;;Ne;BOŠTJAN RIHAR s.p.;Jana Husa 1a;R-TISK;;;1000;;;Osebni prevzem;03.04.17;02.07.17;0,00000;03.04.17;Zapade v 90 dneh;;;120000;405,65000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-73,15000;;;0,00000;;D22;32;7;;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;;0,00000;03106-1000813505;00 262;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
R-TISK;BOŠTJAN RIHAR s.p.;17/0262;03.04.17;Ne;;;Ne;BOŠTJAN RIHAR s.p.;Jana Husa 1a;R-TISK;;;1000;;;Osebni prevzem;03.04.17;02.07.17;0,00000;03.04.17;Zapade v 90 dneh;;;120000;405,65000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;670,00000;15;Plastifikacija 70/33, 1/1 MAT, CEHSTERFIELD;760000;0,12800;0;-85,76000;500000;500000;0,00000;;;32;7;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,1280000001000000100000000;0,00000;03106-1000813505;00 262;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
R-TISK;BOŠTJAN RIHAR s.p.;17/0262;03.04.17;Ne;;;Ne;BOŠTJAN RIHAR s.p.;Jana Husa 1a;R-TISK;;;1000;;;Osebni prevzem;03.04.17;02.07.17;0,00000;03.04.17;Zapade v 90 dneh;;;120000;405,65000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;1330,00000;20;UV LAK CHESTERFIELD;760000;0,06015;0;-80,00000;500000;500000;0,00000;;;32;7;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0601503760398496220000000;0,00000;03106-1000813505;00 262;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
R-TISK;BOŠTJAN RIHAR s.p.;17/0262;03.04.17;Ne;;;Ne;BOŠTJAN RIHAR s.p.;Jana Husa 1a;R-TISK;;;1000;;;Osebni prevzem;03.04.17;02.07.17;0,00000;03.04.17;Zapade v 90 dneh;;;120000;405,65000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;1,00000;20;UV LAK PRIPRAVA;760000;40,00000;0;-40,00000;500000;500000;0,00000;;;32;7;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;40,0000000001000020000000000;0,00000;03106-1000813505;00 262;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
R-TISK;BOŠTJAN RIHAR s.p.;17/0262;03.04.17;Ne;;;Ne;BOŠTJAN RIHAR s.p.;Jana Husa 1a;R-TISK;;;1000;;;Osebni prevzem;03.04.17;02.07.17;0,00000;03.04.17;Zapade v 90 dneh;;;120000;405,65000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;440,00000;6;Plastifikacija SIJAJ A2, 1/0, MAPA S-TMM;760000;0,07000;0;-30,80000;500000;500000;0,00000;;;32;7;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0700000001000000010000000;0,00000;03106-1000813505;00 262;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
R-TISK;BOŠTJAN RIHAR s.p.;17/0262;03.04.17;Ne;;;Ne;BOŠTJAN RIHAR s.p.;Jana Husa 1a;R-TISK;;;1000;;;Osebni prevzem;03.04.17;02.07.17;0,00000;03.04.17;Zapade v 90 dneh;;;120000;405,65000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;740,00000;10;Plastifikacija MAT B3, 1/0, INFOTERRA ŠKATLE;760000;0,05600;0;-41,44000;500000;500000;0,00000;;;32;7;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0560000001000000030000000;0,00000;03106-1000813505;00 262;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
R-TISK;BOŠTJAN RIHAR s.p.;17/0262;03.04.17;Ne;;;Ne;BOŠTJAN RIHAR s.p.;Jana Husa 1a;R-TISK;;;1000;;;Osebni prevzem;03.04.17;02.07.17;0,00000;03.04.17;Zapade v 90 dneh;;;120000;405,65000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;85,00000;4;Plastifikacija SIJAJ B4, 1/1, EKIPA 2 VIZITKE;760000;0,06000;0;-5,10000;500000;500000;0,00000;;;32;7;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0600000000999999990000000;0,00000;03106-1000813505;00 262;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
R-TISK;BOŠTJAN RIHAR s.p.;17/0262;03.04.17;Ne;;;Ne;BOŠTJAN RIHAR s.p.;Jana Husa 1a;R-TISK;;;1000;;;Osebni prevzem;03.04.17;02.07.17;0,00000;03.04.17;Zapade v 90 dneh;;;120000;405,65000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;620,00000;13;Plastificiranje MAT A2, 1/0, JAZMP MAPA;760000;0,07000;0;-43,40000;500000;500000;0,00000;;;32;7;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0700000001000000010000000;0,00000;03106-1000813505;00 262;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
R-TISK;BOŠTJAN RIHAR s.p.;17/0262;03.04.17;Ne;;;Ne;BOŠTJAN RIHAR s.p.;Jana Husa 1a;R-TISK;;;1000;;;Osebni prevzem;03.04.17;02.07.17;0,00000;03.04.17;Zapade v 90 dneh;;;120000;405,65000;SPLOŠNO;;Ne;Ne;;9;Ne;;0;1,00000;17;PRIPRAVA;760000;6,00000;0;-6,00000;500000;500000;0,00000;;;32;7;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;6,0000000001000000000000000;0,00000;03106-1000813505;00 262;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIKA PACKA, D.N.O;GRAFIKA PACKA, DNO;17/0263;03.04.17;Ne;;;Ne;GRAFIKA PACKA, DNO;ŠVAROVA ULICA 004;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;57,39000;SPLOŠNO;;Ne;Ne;;6;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-10,35000;;;0,00000;;D22;32;8;;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;;0,00000;03106-1000813505;00 263;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIKA PACKA, D.N.O;GRAFIKA PACKA, DNO;17/0263;03.04.17;Ne;;;Ne;GRAFIKA PACKA, DNO;ŠVAROVA ULICA 004;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;57,39000;SPLOŠNO;;Ne;Ne;;6;Ne;;0;17,00000;10;Plastifikacija MAT B3, 1/1, VIZITKE AVTOTEHNA;760000;0,12000;0;-2,04000;500000;500000;0,00000;;;32;8;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,1200000000999999900000000;0,00000;03106-1000813505;00 263;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIKA PACKA, D.N.O;GRAFIKA PACKA, DNO;17/0263;03.04.17;Ne;;;Ne;GRAFIKA PACKA, DNO;ŠVAROVA ULICA 004;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;57,39000;SPLOŠNO;;Ne;Ne;;6;Ne;;0;70,00000;10;Plastifikacija MAT B3, 1/0, VIZITKE TERSUS;760000;0,06000;0;-4,20000;500000;500000;0,00000;;;32;8;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0600000000999999990000000;0,00000;03106-1000813505;00 263;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIKA PACKA, D.N.O;GRAFIKA PACKA, DNO;17/0263;03.04.17;Ne;;;Ne;GRAFIKA PACKA, DNO;ŠVAROVA ULICA 004;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;57,39000;SPLOŠNO;;Ne;Ne;;6;Ne;;0;70,00000;3;Plastifikacija SIJAJ B3, 1/0, VIZITKE TERSUS;760000;0,04000;0;-2,80000;500000;500000;0,00000;;;32;8;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0400000001000000020000000;0,00000;03106-1000813505;00 263;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIKA PACKA, D.N.O;GRAFIKA PACKA, DNO;17/0263;03.04.17;Ne;;;Ne;GRAFIKA PACKA, DNO;ŠVAROVA ULICA 004;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;57,39000;SPLOŠNO;;Ne;Ne;;6;Ne;;0;50,00000;10;Plastifikacija MAT B3, 1/1, VIZITKE AVTOTEHNA;760000;0,12000;0;-6,00000;500000;500000;0,00000;;;32;8;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,1200000000999999900000000;0,00000;03106-1000813505;00 263;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
GRAFIKA PACKA, D.N.O;GRAFIKA PACKA, DNO;17/0263;03.04.17;Ne;;;Ne;GRAFIKA PACKA, DNO;ŠVAROVA ULICA 004;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;57,39000;SPLOŠNO;;Ne;Ne;;6;Ne;;0;4,00000;18;PRIPRAVA;760000;8,00000;0;-32,00000;500000;500000;0,00000;;;32;8;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;8,0000000001000000000000000;0,00000;03106-1000813505;00 263;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
TISKARNA PRINT POINT;TISKARNA PRINT POINT d.o.o.;17/0264;03.04.17;Ne;;;Ne;TISKARNA PRINT POINT d.o.o.;Litostrojska 40D;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;76,56000;SPLOŠNO;;Ne;Ne;;6;Ne;;0;0,00000;;Davek 22%;260000;0,00000;0;-13,81000;;;0,00000;;D22;32;9;;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;;0,00000;03106-1000813505;00 264;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
TISKARNA PRINT POINT;TISKARNA PRINT POINT d.o.o.;17/0264;03.04.17;Ne;;;Ne;TISKARNA PRINT POINT d.o.o.;Litostrojska 40D;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;76,56000;SPLOŠNO;;Ne;Ne;;6;Ne;;0;625,00000;14;Plastificiranje MAT A3, 1/0, OVITEK BEST;760000;0,05000;0;-31,25000;500000;500000;0,00000;;;32;9;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0500000001000000040000000;0,00000;03106-1000813505;00 264;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
TISKARNA PRINT POINT;TISKARNA PRINT POINT d.o.o.;17/0264;03.04.17;Ne;;;Ne;TISKARNA PRINT POINT d.o.o.;Litostrojska 40D;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;76,56000;SPLOŠNO;;Ne;Ne;;6;Ne;;0;25,00000;3;Plastifikacija SIJAJ B3, 1/0, NALEPKE ELEKTRONABAVA;760000;0,04000;0;-1,00000;500000;500000;0,00000;;;32;9;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,0400000001000000020000000;0,00000;03106-1000813505;00 264;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
TISKARNA PRINT POINT;TISKARNA PRINT POINT d.o.o.;17/0264;03.04.17;Ne;;;Ne;TISKARNA PRINT POINT d.o.o.;Litostrojska 40D;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;76,56000;SPLOŠNO;;Ne;Ne;;6;Ne;;0;10,00000;14;Plastificiranje MAT A3, 1/1, VIZITKE MERVIÈ;760000;0,10000;0;-1,00000;500000;500000;0,00000;;;32;9;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,1000000001000000000000000;0,00000;03106-1000813505;00 264;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
TISKARNA PRINT POINT;TISKARNA PRINT POINT d.o.o.;17/0264;03.04.17;Ne;;;Ne;TISKARNA PRINT POINT d.o.o.;Litostrojska 40D;;;;1000;;;Osebni prevzem;03.04.17;03.05.17;0,00000;03.04.17;Zapade v 30 dneh;;;120000;76,56000;SPLOŠNO;;Ne;Ne;;6;Ne;;0;135,00000;14;Plastificiranje MAT A3, 1/1, CENIK HOTEL LEV;760000;0,10000;0;-13,50000;500000;500000;0,00000;;;32;9;D22;0;0,00000;04.04.17;;;0;0;;SPLOŠNO;EUR;1,00000;1;04.04.17;Ne;0,1000000001000000000000000;0,00000;03106-1000813505;00 264;03.04.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ne
